user_id,age,income,transaction_type,transaction_amount,due_date,payment_made_on_time,credit_score,debt_to_income_ratio,savings,financial_score
b126fac7-8c7a-4a46-9a01-b0231938e6a0,28,79932.99,Shopping,1420.56,2024-07-27,True,434.82,0.31,4032.96,403.82
2f158191-69b1-4238-b9c9-0a36decbe452,45,65249.26,Utilities,4107.49,2024-09-19,False,726.37,0.54,36202.29,309.185
8a44e7e3-7706-47ab-91a5-c984f14a626e,51,97843.9,Groceries,3684.33,2024-06-29,False,589.08,0.18,16030.27,276.54
046c561d-dff4-4686-8d8a-a6e20e467560,48,117469.53,Rent,2919.22,2024-11-08,True,453.77,0.48,15397.1,405.77
6bd0b978-c5e9-41b2-a3bd-03ba3af4f5f6,22,126684.46,Rent,1177.92,2024-05-16,False,796.07,0.36,43755.2,362.035
93b4eaaa-e28a-43a3-9916-f80066e116ff,25,24082.67,Groceries,2770.55,2025-01-25,True,612.91,0.47,24873.02,565.91
869b7266-5c69-45bb-a838-83fa5d8f779e,49,110323.61,Rent,3606.94,2024-05-21,False,472.61,0.59,12983.84,177.305
7deecd9f-d0b3-4244-a385-9134641a577b,27,94301.65,Dining,3995.46,2025-01-27,False,531.29,0.32,17534.95,233.64499999999998
95977724-3c28-4e1a-aee7-4d970853f136,64,54595.72,Shopping,2470.88,2024-07-25,False,574.79,0.12,14273.28,275.395
b04b071f-c4f4-40c9-bb4f-8682e5ba4cfb,59,83759.06,Shopping,1330.45,2024-12-27,False,429.72,0.19,8223.59,195.86
b07001e3-da0b-4536-aaef-49479c70dc17,41,96980.24,Travel,1905.99,2024-07-07,False,537.69,0.42,10944.81,226.84500000000003
ba5010ac-ec6a-4b5e-b3f3-1f947f8b16de,58,66683.4,Utilities,1806.61,2024-09-05,False,351.49,0.46,47015.73,129.745
ee6f1ad4-250b-4919-a2e3-f3a0220821f7,58,21890.24,Utilities,162.29,2024-10-27,True,795.61,0.43,24437.23,752.61
adeb6b08-a011-4076-bd9c-4fb3213c8f34,45,69520.86,Shopping,2140.74,2024-07-20,True,395.14,0.58,9676.05,337.14
5c64734d-3fd8-4a76-852e-b6faee19211e,35,146392.14,Travel,271.44,2024-10-02,True,770.76,0.13,49180.75,757.76
98afa9d4-9114-40b5-adf9-4541dfebf05f,50,68871.5,Dining,493.05,2024-09-23,False,700.94,0.17,10299.81,333.47
8b432899-023e-40d5-8552-19609930b420,39,45100.08,Shopping,1088.43,2024-08-12,True,404.62,0.27,5708.92,377.62
168ef203-d301-4dd4-aea6-b3f1023b7a07,67,22869.85,Groceries,1369.25,2024-07-08,False,543.35,0.45,31379.93,226.675
57b2a621-39d3-46ff-baa4-fc762e05e8d5,56,142432.41,Travel,1573.01,2024-11-05,False,546.53,0.22,423.44,251.265
838d50fe-e8ce-4f12-a494-a3ccdf891f45,44,28610.95,Travel,2534.01,2025-01-19,True,437.33,0.4,46326.77,397.33
08074417-87e6-4b0e-b537-b3fe778539c4,60,21556.99,Rent,2288.74,2024-11-09,False,625.98,0.59,7987.19,253.99
e9d20d1e-f8d0-4b56-ac47-ada477698a8a,64,44366.56,Groceries,4009.41,2024-04-30,False,844.2,0.16,48485.62,406.1
535681c3-e413-4df0-8588-cd08a95b715f,26,107401.56,Shopping,1009.67,2025-01-03,True,844.59,0.52,25513.52,792.59
ed9e4528-d68f-4a99-a6bb-3420d0c1abad,43,22146.47,Rent,2925.56,2024-06-08,False,793.24,0.43,14814.13,353.62
7b7979a7-349a-43fe-9464-fdf972c37339,48,38680.93,Travel,1986.28,2024-10-09,True,689.03,0.52,35453.43,637.03
5f341815-c5a0-4bb6-8bd7-c951f68e4a08,32,21292.27,Rent,31.3,2024-11-02,False,444.13,0.19,34183.24,203.065
3a473a40-5be2-4104-b508-1625cbb18034,52,103591.19,Travel,1032.28,2025-02-12,True,446.31,0.38,49783.72,408.31
ea0eb14b-300b-4bf2-b457-aa487d85041d,37,131988.65,Dining,1063.71,2024-05-14,True,542.07,0.18,34198.56,524.07
01f454fa-6e7d-4c32-95c5-521df67d3399,27,125229.64,Dining,4420.33,2024-09-18,True,701.92,0.46,12014.91,655.92
f5c882ba-cb1c-4b7c-9b04-1c304a3ed2e8,60,122564.13,Groceries,4828.01,2024-07-02,True,540.7,0.3,49276.41,510.70000000000005
491e6c71-298b-4f35-a9af-cee86aa4b9d3,38,70897.85,Dining,3199.05,2024-11-09,True,759.6,0.13,11876.13,746.6
f443b4e6-476d-4ba0-b5f0-a7cf096f59ab,33,93559.58,Utilities,596.22,2024-08-24,False,478.23,0.18,49506.87,221.115
3b121575-0c64-4c3d-a222-68507eb54901,56,139378.23,Utilities,350.81,2024-11-12,True,495.1,0.53,1384.37,442.1
0baee3cf-93f7-48d7-9f71-82216d587ae9,44,142528.54,Utilities,3578.4,2025-02-12,False,728.3,0.23,42207.92,341.15
a79002dc-573c-466c-b0bb-b4ba22058086,45,103297.05,Utilities,1813.35,2024-06-01,False,438.5,0.24,4811.2,195.25
eb94a7db-657d-4bc1-b7e3-3008cf4be1e1,57,102978.77,Rent,4797.51,2024-05-07,False,706.35,0.28,46500.98,325.175
bb0f994c-d652-4661-8ee7-f9d278a37fb2,21,20242.17,Travel,3010.64,2024-09-15,True,695.6,0.5,6040.98,645.6
1f8b8712-6506-4408-9359-f6beeb072f60,28,118651.98,Travel,4159.38,2025-01-29,True,513.95,0.23,5312.33,490.95000000000005
545a20de-6716-43a3-a003-25087ac87783,47,148042.53,Utilities,1079.38,2024-12-20,False,713.17,0.5,19242.53,306.585
9dc05cc3-cb7b-4400-b2f8-511a231dc068,68,81385.13,Groceries,590.66,2024-03-22,False,398.92,0.51,246.56,148.46
06747cdf-8a3c-495b-bf97-5132d51cb38f,50,137101.99,Dining,64.63,2025-01-03,False,419.21,0.12,9703.27,197.605
66190c5e-cf00-424b-aa77-3eb6b18255ed,37,87621.87,Dining,2805.68,2025-02-19,False,802.71,0.4,2786.01,361.355
78dc84b3-d514-43e4-9210-3222a7621e81,21,121170.6,Rent,570.13,2025-02-11,True,321.17,0.32,9115.65,289.17
26d01bba-5a86-42af-a62a-c167ecd7946f,22,115430.28,Rent,182.41,2024-10-22,False,788.74,0.36,27003.47,358.37
92d72833-b7ba-43ec-982a-24a0eb5ee91e,25,66436.11,Groceries,2261.3,2025-01-11,False,558.14,0.21,26284.68,258.07
3112ca04-c8f5-4af2-9350-3633bdebc891,24,35407.58,Dining,4868.31,2024-11-11,False,774.68,0.39,25037.91,348.34
2e4d593f-0c16-4a29-baed-159a01d89937,20,61459.7,Dining,4041.81,2025-03-02,True,617.86,0.4,15785.15,577.86
f212ea77-3e60-4348-9d53-f3d8bf84bc7c,29,116472.38,Utilities,878.84,2025-01-14,True,760.08,0.43,32423.99,717.08
7cb323af-88e0-4e1e-8261-d4336354447e,64,49377.09,Travel,2450.93,2024-09-27,False,638.81,0.4,19153.71,279.405
2ab0759c-e135-40f7-8530-e1425307727b,55,109342.65,Shopping,2845.88,2024-09-04,False,492.23,0.14,1756.14,232.115
ab535553-d07d-4787-a7be-e26fa01e0a89,25,97788.91,Dining,2136.06,2024-06-29,False,392.15,0.55,11410.98,141.075
f90a89dd-b108-40a4-b038-2e97f90fdee4,22,79662.03,Utilities,1497.62,2024-07-27,True,496.3,0.32,16619.74,464.3
f2e997da-2a2b-47ee-abee-f83c938f8a83,43,78737.29,Rent,4653.99,2024-07-09,False,453.61,0.42,5703.63,184.805
59b4b477-b0a3-4d27-98d1-da4bdd7dad06,44,139249.76,Dining,1730.2,2024-08-31,True,703.97,0.42,43117.7,661.97
e2986617-ec42-4c27-b7a4-847dc019b447,63,137593.38,Groceries,387.47,2024-06-18,False,628.8,0.13,37663.51,301.4
39b57727-1b6a-4fd7-9b20-b2afa2b45965,60,147948.9,Utilities,3224.24,2024-05-27,True,594.59,0.23,21231.96,571.59
f256d86d-43f2-4800-af2e-eae5feca19f0,22,28925.6,Rent,1683.54,2024-06-22,False,319.15,0.58,24825.53,101.57499999999999
6c55d0a4-3125-4551-99eb-64590aedff65,39,52694.7,Dining,728.86,2024-06-09,True,305.49,0.36,44527.07,269.49
35298a14-30d3-4323-87c0-8c938cf384ac,26,112593.89,Shopping,686.25,2025-01-26,False,369.02,0.15,39996.15,169.51
7d745803-364b-4c92-929f-49caabb344db,34,21399.84,Groceries,4020.52,2025-03-01,True,741.16,0.3,38394.11,711.16
2038897d-bcc4-4e62-9665-9195d5947af3,33,74440.19,Shopping,4350.44,2024-04-06,True,679.43,0.14,36856.39,665.43
bdf579a7-7276-4d53-b376-cd4219a0582a,47,41232.91,Dining,3291.17,2025-01-02,True,316.96,0.56,22599.22,260.96
dd3e30ea-fbbc-4f20-b93a-4fbf441380fd,29,42041.52,Travel,4478.46,2024-12-28,True,331.98,0.11,17322.33,320.98
65237d12-27c1-476b-8135-a037ad42a732,18,22977.62,Groceries,1877.61,2024-03-16,True,689.35,0.28,37950.08,661.35
36190a5c-bedf-4f32-9757-5b6185810b3e,30,146239.41,Shopping,4621.77,2024-07-06,True,534.19,0.26,34241.23,508.19000000000005
3544ff4f-7aa4-47df-98da-20ba22bf09a6,64,79680.3,Shopping,3573.48,2024-03-17,False,457.43,0.31,24686.65,197.715
9a283746-4523-4131-838f-b51a7fe81a74,20,60817.79,Utilities,2861.81,2024-04-02,False,394.92,0.23,22907.16,174.46
3689166a-0af2-4526-baee-0d58d444d7ae,54,108293.61,Travel,3064.86,2024-06-01,True,543.29,0.27,13438.13,516.29
fa5bdbe9-2661-4f7a-9203-573a4494a51a,32,131992.5,Dining,341.23,2025-01-14,True,399.13,0.39,21281.33,360.13
ec4c34e6-1433-4797-a0a9-a75857b43c61,48,121092.18,Dining,2579.86,2025-01-21,True,381.58,0.33,518.25,348.58
281818a7-5bdc-446c-b16a-3c35fabcf4c0,42,23005.55,Dining,2723.31,2024-06-11,False,743.02,0.11,34526.64,360.51
4e0d7e24-95fa-4f88-9cbb-6aacaa23fab7,57,107731.18,Utilities,1692.02,2025-01-27,True,762.43,0.49,28625.37,713.43
33d61587-3b14-494c-abff-964278e010bb,67,84930.25,Travel,2391.7,2025-01-11,False,609.87,0.18,22323.87,286.935
55cf7f0e-048a-4fcc-8fc3-7a4129a6a1e5,41,104566.8,Shopping,4563.93,2024-07-15,True,797.02,0.15,16639.54,782.02
9442e6e4-dbd0-40c2-8016-80220957ae6c,51,137711.17,Travel,3070.62,2024-05-26,True,570.76,0.37,11559.09,533.76
fbf0b2e8-2596-4160-af75-61e8b9e7c341,30,50933.13,Travel,1414.98,2024-07-10,True,327.91,0.2,39540.93,307.91
0dfe49d2-d317-4e5c-bc78-09bb81bd9274,54,58686.46,Dining,4612.93,2024-10-17,False,343.54,0.43,34187.81,128.77
1e5fe269-e880-469c-bad8-4a2f9bf797d0,44,97296.85,Rent,2658.75,2024-05-11,False,534.5,0.55,45193.35,212.25
bc72264b-0573-4857-ad95-ac1700e00984,20,145055.82,Dining,1539.91,2024-05-15,False,610.05,0.42,32373.95,263.025
4e9ffaaf-7383-4128-94ba-b0a37826a738,60,142413.73,Groceries,11.31,2024-07-08,True,799.64,0.19,40339.48,780.64
63d4551e-a090-48f7-8609-818ab0411298,51,46628.41,Rent,2373.06,2024-11-28,False,735.47,0.26,8418.48,341.735
d29029f5-11f3-4ece-ac8e-5db40d49a331,39,145092.49,Dining,1434.29,2024-06-12,True,447.33,0.25,15590.96,422.33
22d4bc74-226e-4cbd-9a2f-c50b143f0c7c,35,138252.59,Shopping,21.98,2024-11-04,False,332.21,0.41,39794.5,125.10499999999999
1dca0719-0f0a-4355-b838-80b4e5876986,59,37353.21,Dining,4314.18,2024-08-11,True,399.71,0.29,18912.94,370.71
2fa6288c-8a9b-4a29-a97e-4e70c30869d2,49,99474.94,Dining,1922.03,2024-04-14,False,429.89,0.29,40966.23,185.945
c009e3b4-62d4-4de4-b0aa-f508b7d860b1,47,63353.96,Groceries,3705.28,2024-12-11,False,726.63,0.59,14185.66,304.315
f1b7feaf-e9dc-4e42-8ac0-e1654a0a6828,18,120862.58,Travel,4164.65,2024-12-19,True,623.84,0.24,41298.22,599.84
e2847fec-e969-4cf2-bea2-f4e3cac3e6d9,35,126295.61,Groceries,2800.9,2024-11-12,True,638.26,0.15,21135.63,623.26
0ec1b9fb-9d26-4c94-a648-ea5a993256b3,25,123707.54,Rent,563.71,2024-03-30,False,483.27,0.53,41123.51,188.635
5223743a-c356-4505-bfcb-a5de3d412b58,37,29892.99,Travel,2313.66,2024-12-31,True,457.21,0.43,35209.78,414.21
57a9a483-6edf-4def-a7ff-4293c213b003,26,50747.97,Travel,3736.32,2024-07-19,True,673.15,0.52,16082.71,621.15
d4c48fbc-a333-42da-9d3d-205365c41210,52,30703.99,Groceries,1305.1,2024-11-29,True,807.51,0.5,41592.67,757.51
d268d575-f820-480e-b36c-2bcf34df5de7,51,83881.57,Travel,839.99,2024-11-17,False,791.05,0.55,24621.18,340.525
a532bd31-5b5e-4ab1-bb04-080bb53ac27e,40,90834.29,Groceries,3273.4,2024-11-22,True,315.61,0.19,10898.17,296.61
10caee69-9fad-43e2-9447-663d26bf50df,20,114062.75,Utilities,3324.15,2025-03-06,False,380.69,0.13,16204.37,177.345
1485270b-f484-4818-881b-81cf776943f6,21,55388.9,Utilities,4197.07,2024-04-01,True,389.5,0.35,31249.42,354.5
ed0781f7-faed-44f7-8d5d-6642cc2c2392,63,80438.75,Utilities,2266.93,2024-09-13,True,355.81,0.4,4888.96,315.81
1cf026f0-99ac-4e14-80ac-b86a654a8ac4,52,25522.76,Shopping,4163.34,2024-04-16,True,818.36,0.27,41963.4,791.36
d76bbf4e-be8f-4a25-a9e5-0efddf38e4e9,41,143634.74,Travel,1907.09,2024-05-24,False,677.07,0.18,12209.01,320.535
73a0d648-dbbc-4e64-85d1-de7c3f972f3f,33,128630.89,Shopping,218.62,2024-05-04,False,565.44,0.3,25323.73,252.72000000000003
98ab4684-3af8-47b6-bef9-73d63085077b,70,58256.71,Groceries,4428.79,2024-06-09,False,849.62,0.1,43253.9,414.81
1ccbc045-5ec2-46ec-ae50-d428886a771e,35,35787.84,Travel,123.15,2025-01-08,True,714.73,0.24,32850.03,690.73
38cbd4a2-52cd-42d2-9082-7936dfaaa57e,43,102508.47,Dining,2437.27,2024-08-21,True,416.45,0.31,42579.94,385.45
686a7cdd-0538-4ffb-8fef-867d2c2c3bc6,34,66840.95,Travel,2818.5,2024-08-01,False,405.93,0.37,6067.46,165.965
116b6008-fae5-40fb-aba8-ca3ff0c77259,68,143071.11,Rent,3312.34,2024-11-08,True,558.97,0.5,26386.6,508.97
1eccf534-d1bb-4ac5-9baa-05130694642d,67,38996.24,Utilities,3798.02,2024-11-15,False,437.93,0.56,33792.45,162.965
a69e3fee-6c9a-4529-a097-d63b07551890,22,83081.23,Rent,3971.33,2025-02-21,False,538.41,0.17,33457.15,252.20499999999998
64603d67-31bc-4cd0-89bd-64890c6363e3,48,88189.67,Groceries,3471.1,2025-01-27,False,579.4,0.49,26865.67,240.7
94252513-74e9-4f5d-ae28-19752eabc32f,58,115563.71,Travel,2629.08,2024-09-30,True,390.98,0.11,16924.14,379.98
d42dd8b9-9bbc-4dab-9135-437b86931244,63,23264.35,Rent,265.94,2024-08-10,True,672.18,0.49,29715.22,623.18
99e4247e-a6ac-4c70-a5bf-eabf6afc97f8,45,121162.46,Dining,4512.29,2024-06-13,False,731.11,0.57,31650.83,308.555
38defd5c-74b9-4721-a95b-578cb69110f6,54,40120.53,Travel,1945.98,2024-11-29,False,513.35,0.23,22686.07,233.675
df837520-bf96-4038-ade8-79c4ab2bc533,47,117839.08,Travel,371.89,2024-11-10,True,508.83,0.3,46122.08,478.83
7d0da651-63d1-456f-a8d9-87c95cfb782a,30,96416.62,Shopping,2934.25,2024-04-09,True,771.19,0.54,18087.13,717.19
db69c2b3-75a1-4cfa-ba10-1d8eb5aaef31,58,32314.84,Utilities,3564.05,2025-01-20,False,366.16,0.55,45020.99,128.08
0a762e97-5971-40be-b483-9df7a0366869,46,131991.3,Shopping,2324.52,2024-07-07,False,632.42,0.26,31339.81,290.21
b3bfed88-3d94-4755-aeb5-db023a5a0868,20,31488.59,Travel,4282.11,2024-10-21,True,434.03,0.28,41972.86,406.03
f1ded7e1-6829-4af2-8442-112831c679df,39,85643.49,Dining,2545.93,2024-05-31,False,796.58,0.37,13386.04,361.29
c96b01ee-f06c-4393-837c-1accd7129a54,70,141982.55,Rent,484.99,2024-04-29,False,387.87,0.15,5617.07,178.935
33268670-db9f-44c0-a4ea-40b9aca23a29,30,72185.06,Rent,2918.78,2024-04-04,True,590.87,0.45,18451.84,545.87
66e47c28-c170-44b0-adbd-b3e44709d358,42,94660.04,Travel,3127.57,2025-02-01,False,339.36,0.15,30319.53,154.68
29bf52fc-4792-4716-ab0a-7e96be52244b,23,133648.97,Groceries,3993.04,2025-02-20,False,561.47,0.53,11150.72,227.735
13f9c9f5-f3fe-473c-8aa0-cea27079349e,47,132566.48,Utilities,4025.31,2024-10-12,False,805.63,0.28,30609.05,374.815
04db8598-6555-42e4-bf33-f04dad755202,49,122098.6,Groceries,3825.56,2024-07-27,False,706.26,0.58,45944.63,295.13
ad2718cf-6269-4cd3-aae8-7634160ad887,18,49020.16,Rent,707.28,2024-07-02,True,795.39,0.58,19923.27,737.39
a4bb0962-593a-477f-87c6-70213193f47c,26,105643.22,Groceries,2235.14,2024-12-29,True,846.01,0.34,25252.77,812.01
09fff40d-ec10-4b0d-9d1d-56a9ca695aae,22,45271.95,Groceries,1128.04,2024-11-01,True,583.13,0.34,828.5,549.13
81c35b69-f12f-421e-bf60-6c5cb26541f2,55,83438.04,Utilities,292.23,2024-12-07,True,434.95,0.45,26181.44,389.95
2323c8f1-0911-4cd1-a204-85b5ed58e903,23,89398.37,Dining,2990.28,2024-07-31,True,316.1,0.25,23453.92,291.1
da3017fe-c068-497b-8984-6098bec27937,47,103580.11,Travel,1513.24,2024-04-15,False,472.15,0.49,13843.74,187.075
062d9ea6-f070-4692-a27c-9867acb3604b,42,21444.32,Travel,3587.35,2024-12-03,True,828.41,0.25,46186.38,803.41
6b34d32a-eba7-4b70-8178-fe89bd928740,55,55988.74,Rent,3920.03,2024-03-25,False,699.07,0.32,22487.03,317.535
b5fd29af-b9de-4ae6-a81d-d9d1a223745b,63,115578.21,Rent,4554.05,2024-12-02,False,616.52,0.31,2168.81,277.26
4ca6a282-74e4-45be-84cb-595fa9284df2,47,21861.69,Shopping,4145.1,2024-07-22,False,455.16,0.16,24174.91,211.58
f68c2ee6-abc0-4794-b46a-35745a5a8102,57,49619.52,Utilities,4434.32,2024-05-28,False,652.69,0.17,9366.83,309.345
eebfec5c-f199-4198-93d3-603f791af79e,35,111887.71,Groceries,1983.87,2024-07-23,False,409.06,0.4,43622.68,164.53
f64fbd04-07db-4fb3-8496-a23189cfe7d2,58,133393.03,Travel,3054.8,2024-09-11,False,750.93,0.32,8632.52,343.465
c6ac70f8-cfc6-40c3-8985-147f9df39283,37,88180.61,Travel,68.36,2024-04-03,True,331.79,0.33,47453.81,298.79
19f714e2-ddf2-4b07-a00e-a81a39339b6e,41,88815.6,Shopping,4016.92,2024-09-12,False,567.75,0.54,4199.57,229.875
bfcbd9fb-74f9-4c1f-ba31-231f6c88f32f,36,115900.24,Travel,4293.32,2024-04-07,True,531.4,0.4,49604.85,491.4
3f52ba96-5d85-47f6-bfce-c0616884478b,64,72536.57,Shopping,2115.75,2024-11-14,False,743.95,0.38,36987.22,333.975
6a906396-c3a4-4f1f-8e19-ebd715e4ac82,62,114480.49,Rent,1840.15,2024-12-01,True,317.77,0.14,41642.44,303.77
5d617b4c-1ef6-490b-bd32-78f461b4fb75,44,74343.16,Travel,4277.91,2024-03-21,True,438.32,0.37,39086.18,401.32
224f122b-2b5a-4948-b5fb-953a6562803a,50,26086.68,Rent,1393.11,2024-06-02,False,310.16,0.41,16957.51,114.08000000000001
8db5424b-c3f6-4895-9193-3a81093c83b3,68,119569.73,Utilities,4155.32,2025-02-22,False,758.31,0.56,21549.22,323.155
b24e64e2-d6c7-4a6b-bd64-a7e3225ee4a4,65,36289.89,Utilities,2965.03,2025-01-21,True,619.58,0.47,42861.73,572.58
f8a7e149-92c7-4da0-8763-40af45cee416,39,63274.99,Utilities,2364.93,2024-06-22,True,303.95,0.32,46657.27,271.95
475569b5-2a93-4ad8-a82e-3ac8de24e0c0,38,34042.91,Utilities,3814.54,2024-09-09,True,630.82,0.32,20648.44,598.82
3a2bb4d1-2eeb-4b37-8e04-bc92c6c50efd,44,128414.62,Dining,1663.68,2025-02-16,False,842.04,0.21,45938.25,400.02
36d1e5ee-78e7-4e72-87b0-b644f40dbd23,49,66777.09,Dining,2647.58,2024-12-19,True,494.34,0.12,47600.34,482.34
53846ba5-9a8c-4435-aea9-44a892134ea3,25,47501.85,Dining,1094.41,2024-07-19,True,471.09,0.18,36598.41,453.09
930a3ccc-ced8-4d1d-9178-1ee45ff96947,30,134943.29,Rent,3438.88,2024-08-02,True,524.73,0.56,43405.7,468.73
da55624d-404d-4fb2-b482-3b211ce703ef,69,87387.35,Rent,4766.18,2024-11-01,True,617.51,0.36,12795.79,581.51
e9329c3e-9ea7-4d72-b0bd-0210af62ca88,47,136831.93,Travel,3048.66,2024-07-01,True,322.43,0.14,7568.93,308.43
35c7ab13-99e5-491d-bbbe-4b131fe8d295,52,132508.54,Shopping,2645.25,2024-04-05,True,383.35,0.28,27537.28,355.35
ea910e70-3696-483c-a9d6-a57eeb7207e8,46,58836.74,Dining,3582.47,2024-08-04,False,520.47,0.25,26066.11,235.235
5e7df2fa-4535-4f49-b44d-f06093cdbb0a,65,34706.15,Travel,4857.44,2024-05-10,True,391.39,0.59,12116.15,332.39
481b9ae7-1590-4a50-8098-560fb6727aa9,29,70374.88,Shopping,4768.15,2025-01-18,False,608.78,0.54,14603.65,250.39
0f404aae-ac09-48c2-85ac-f3dc2a788bdf,43,96517.65,Utilities,1227.5,2024-03-10,False,713.27,0.42,33485.54,314.635
907a887a-fca0-4ed7-921b-12fbba7cc471,46,95129.02,Groceries,4928.16,2024-03-25,False,664.93,0.27,15905.65,305.465
217da8b1-fa56-4de2-b83f-c9fba1cecd6e,39,79181.06,Dining,4883.19,2024-11-04,True,542.86,0.17,11565.72,525.86
c4098430-46e7-4c8f-a256-bee1dd0e5913,30,39252.75,Rent,424.76,2024-03-08,False,508.39,0.11,4409.61,243.195
efff792e-ded6-421c-b940-451b8ee5ac0f,66,106340.2,Travel,2097.82,2024-10-01,True,756.91,0.11,9955.82,745.91
fe06d9b0-4acb-4198-9e18-d37e9902a066,55,90231.35,Dining,4964.92,2025-02-17,True,789.38,0.15,34253.12,774.38
47c30150-8d08-4c00-9d3e-032fba994107,26,31251.07,Utilities,1373.18,2024-04-16,True,467.77,0.44,28599.66,423.77
c43c3aa3-475d-4523-aec5-4c83ee918866,34,48506.83,Rent,293.11,2024-03-15,False,517.79,0.35,9864.08,223.89499999999998
0cf17b03-f81d-44ac-82ae-3f19902dd587,21,142645.0,Groceries,716.68,2024-03-24,False,389.26,0.47,3214.65,147.63
39cb682a-fb7d-4900-95e6-6f952b7aac9a,66,118459.26,Shopping,1481.79,2024-09-06,False,317.57,0.59,21963.85,99.785
6a96a494-9ac2-4bb9-8039-f6cb2fe7e412,50,133048.12,Shopping,1346.84,2025-01-19,True,406.91,0.35,4614.96,371.91
51f4bdb9-477c-41fe-9c3d-0ae420a4ecb8,33,110474.77,Shopping,2966.26,2024-03-16,False,456.83,0.29,27212.51,199.415
41ecc2ac-3b47-46ae-bc74-32b9155e703d,52,48553.85,Utilities,3095.61,2024-12-02,True,505.41,0.27,3830.2,478.41
26425205-afd0-47bb-8c79-a4d442c3e4a5,58,146502.74,Utilities,4948.93,2024-07-17,True,647.19,0.6,8614.3,587.19
2d5cf4b8-ac4c-4729-ac98-e5b34a1802fc,59,123417.62,Shopping,2299.03,2024-08-14,True,750.56,0.52,2138.75,698.56
46ebaf27-b6be-40e6-b27c-ececf47e2fa4,18,43649.42,Utilities,3840.18,2025-01-27,True,388.98,0.59,11887.94,329.98
3591a240-f06b-4d9d-82fe-a63ecbfa901d,57,95525.86,Rent,726.35,2024-07-30,True,673.68,0.57,19409.49,616.68
d9be927f-b74e-46da-b85b-00960e32dbd3,45,30946.42,Dining,3605.32,2024-03-19,False,721.31,0.18,36619.03,342.655
120c03a4-3eda-4d10-a460-e6e7da7e7d98,53,52856.67,Travel,2129.39,2024-11-07,False,394.07,0.4,31839.02,157.035
29f0621e-6c34-4033-ba7f-6149a466cc12,35,118896.05,Groceries,4736.22,2024-03-18,True,774.96,0.2,1609.44,754.96
b87287a1-09f6-4bc5-88af-b16ee0ab5322,50,69738.87,Dining,3096.4,2025-02-03,False,831.37,0.23,12517.26,392.685
351aa98f-844f-4b2b-83cc-2247853b9c0c,70,147372.93,Groceries,1746.33,2025-02-21,True,679.51,0.24,36467.26,655.51
c4fafa11-0a25-428b-8e54-59663bb89e0d,46,97317.23,Groceries,2691.47,2024-12-05,False,694.61,0.56,7069.08,291.305
11472a72-5fa5-422e-8b2d-aa0b033c4bce,52,22826.59,Utilities,3156.89,2024-07-16,True,618.9,0.21,23150.2,597.9
665fdc75-16cc-40b7-8722-38aca2359951,19,48130.48,Travel,3628.96,2024-08-31,True,335.97,0.16,22422.63,319.97
7bd0bfe2-5424-4cb5-81ac-d15568b88112,24,78200.79,Rent,1118.0,2025-01-02,False,623.56,0.14,11567.33,297.78
3a7f0895-b63f-4cda-94eb-98824b47b3a2,34,65038.36,Utilities,3838.54,2025-01-28,True,678.17,0.49,10719.55,629.17
f4295de7-4303-4248-8f33-37207994302d,28,79124.51,Dining,3179.24,2024-11-04,False,425.42,0.11,5877.62,201.71
d271b1e3-d6de-4085-98aa-d87d380ccd99,25,46083.82,Travel,1539.04,2025-01-05,False,594.54,0.29,6115.82,268.27
88386b1b-e1ec-48d4-b79f-98274dfaef0b,35,98248.24,Groceries,3011.26,2024-09-11,True,404.35,0.25,28999.52,379.35
9143a2fd-1d59-45a9-bfb5-bdb5badf6a62,44,60200.43,Rent,3654.24,2024-11-19,False,469.93,0.34,6138.15,200.965
f955088b-a9dc-436b-8886-ca62aa40f972,19,79952.75,Groceries,3561.11,2024-07-30,False,814.62,0.24,45911.4,383.31
653acd22-95d9-4506-abbe-8a149368eb38,65,73584.52,Rent,2937.05,2024-08-11,False,842.05,0.54,31299.68,367.025
44cd62b7-9aee-4766-b71b-4c497b0e1599,52,48223.89,Utilities,446.89,2024-10-16,False,371.85,0.33,13769.55,152.925
a20c4242-5a42-485e-9c46-b592f19a707e,19,34495.81,Travel,4830.3,2024-05-05,False,508.4,0.57,14796.41,197.2
3fa3dbbb-35f3-4038-b881-ad5180905b39,41,120965.74,Utilities,4275.17,2024-05-26,False,530.05,0.38,37665.99,227.02499999999998
169b5ae8-280e-4adb-8c71-8f7dec2932cf,57,138194.89,Travel,2826.77,2025-02-11,False,373.96,0.2,38337.86,166.98
571b600e-ed7a-4fb9-a749-ab24480b8aa5,55,119108.86,Travel,4087.85,2024-09-04,False,760.91,0.35,21163.87,345.455
a818caae-a9b2-4f6c-8860-d35b5f886696,57,95729.2,Shopping,4781.24,2024-05-23,False,444.01,0.27,40191.16,195.005
7c32de6a-b7c9-43a1-93fc-32b3cb7eca0e,63,115761.56,Rent,1558.43,2024-04-18,False,732.2,0.16,20236.5,350.1
0b22a892-1369-4090-8d2f-a7316212c2af,48,118007.33,Shopping,1676.14,2024-07-03,True,533.92,0.34,12210.2,499.91999999999996
8fdc7f37-c40b-4da5-a20e-de2037d30224,31,45994.11,Shopping,693.19,2024-05-09,False,454.56,0.12,9860.18,215.28
