user_id,age,income,transaction_type,transaction_amount,due_date,payment_made_on_time,credit_score,debt_to_income_ratio,savings
e69d9ea1-abc6-4ed0-a85e-3da0aace0ddb,20,90635.12,Travel,3123.8,2025-01-02,False,792.84,0.58,37841.72
e69d9ea1-abc6-4ed0-a85e-3da0aace0ddb,20,90635.12,Groceries,4555.9,2024-12-23,False,792.84,0.58,37841.72
e69d9ea1-abc6-4ed0-a85e-3da0aace0ddb,20,90635.12,Shopping,4569.49,2024-11-15,False,792.84,0.58,37841.72
e69d9ea1-abc6-4ed0-a85e-3da0aace0ddb,20,90635.12,Groceries,2107.32,2025-02-03,True,792.84,0.58,37841.72
e69d9ea1-abc6-4ed0-a85e-3da0aace0ddb,20,90635.12,Utilities,3711.14,2024-05-28,True,792.84,0.58,37841.72
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Utilities,3677.17,2024-10-21,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Shopping,3713.17,2024-08-22,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Rent,2042.47,2024-06-17,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Shopping,4318.95,2024-10-17,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Travel,3558.2,2024-09-17,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Groceries,4939.93,2024-10-08,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Dining,994.01,2025-03-12,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Dining,1861.93,2025-01-06,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Utilities,1164.34,2024-10-17,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Rent,4060.25,2024-06-16,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Utilities,4490.16,2024-11-11,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Utilities,274.88,2025-01-27,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Groceries,1048.33,2024-11-27,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Groceries,3140.44,2024-10-09,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Travel,3460.56,2025-01-16,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Shopping,3595.13,2025-02-25,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Rent,2502.48,2024-11-04,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Dining,318.09,2025-01-12,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Shopping,1609.97,2024-06-22,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Shopping,444.99,2024-12-15,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Shopping,3850.08,2024-08-07,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Groceries,3550.44,2024-03-24,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Travel,822.27,2024-08-19,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Travel,4951.23,2025-03-13,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Rent,4469.93,2024-08-18,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Travel,1079.74,2025-03-04,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Groceries,844.68,2024-06-11,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Groceries,852.72,2025-03-18,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Shopping,2595.03,2025-02-24,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Utilities,4980.98,2025-02-12,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Groceries,4537.26,2024-07-11,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Rent,1767.53,2024-04-19,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Rent,2386.49,2024-08-14,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Groceries,342.65,2024-05-05,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Travel,444.27,2024-06-03,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Utilities,1734.78,2025-01-02,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Travel,4695.43,2024-07-19,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Utilities,1824.29,2024-08-23,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Groceries,39.53,2024-12-09,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Utilities,782.93,2024-05-09,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Dining,391.77,2024-10-13,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Rent,4407.55,2024-07-27,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Shopping,1026.95,2024-11-13,False,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Travel,2946.52,2025-02-05,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Travel,2943.34,2024-10-13,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Shopping,1779.87,2024-11-11,True,613.97,0.27,5566.86
f29192da-32bf-49ef-a0ee-eadd76d9328a,61,92218.73,Rent,14.92,2024-06-29,True,613.97,0.27,5566.86
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Utilities,4508.32,2024-04-26,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Utilities,3025.48,2024-12-12,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Shopping,414.45,2024-12-08,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,4491.94,2024-10-25,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,4988.07,2024-11-25,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Rent,2583.97,2024-07-20,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,2530.81,2024-10-01,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Rent,4701.33,2025-01-11,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,713.3,2025-02-25,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Rent,3931.19,2024-05-20,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Travel,4916.0,2024-11-13,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,3421.05,2024-11-26,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,936.21,2024-05-15,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,4634.99,2024-04-26,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Rent,2703.39,2024-06-10,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Rent,2214.85,2024-03-29,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Utilities,2583.13,2024-05-02,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Utilities,2762.54,2024-12-25,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Utilities,3983.68,2024-10-03,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Utilities,4554.37,2024-09-10,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,3273.22,2025-02-27,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Shopping,4134.79,2024-12-05,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,1754.88,2024-10-14,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Utilities,1752.57,2024-08-25,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,3411.79,2024-03-28,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Travel,4568.22,2024-08-08,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Shopping,484.22,2024-11-30,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,117.0,2025-01-30,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,418.35,2024-09-09,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Travel,2819.97,2024-04-01,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Utilities,2547.88,2024-06-21,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,657.43,2024-07-28,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Shopping,58.74,2024-07-02,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,4827.04,2024-07-13,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,4944.52,2024-03-26,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Dining,846.08,2024-11-22,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Utilities,4334.55,2024-04-12,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,4323.48,2024-06-10,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Travel,4897.15,2024-09-25,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,628.21,2024-09-22,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,4586.01,2025-02-10,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Travel,1860.66,2024-04-21,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Rent,4353.55,2024-07-23,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,2486.03,2025-01-09,False,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Travel,4676.49,2024-06-20,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Shopping,4726.54,2024-09-17,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,2732.06,2024-12-10,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Travel,3028.3,2024-07-31,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,1238.93,2024-09-05,True,748.01,0.55,36728.93
b7c38301-1726-44f3-a8a1-2b8aac9352b7,60,123447.38,Groceries,3993.31,2024-06-19,True,748.01,0.55,36728.93
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Dining,2552.71,2024-04-28,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,2228.67,2024-09-04,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Groceries,4781.25,2024-05-18,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Dining,4011.55,2024-09-07,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,984.08,2025-01-01,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,4535.77,2024-06-08,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Rent,4956.16,2024-11-29,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Rent,4398.54,2024-04-29,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Dining,1523.79,2025-02-21,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Shopping,2698.54,2024-11-08,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Shopping,1573.69,2025-01-04,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,184.16,2024-08-31,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Shopping,597.18,2024-10-30,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Groceries,2563.65,2024-04-13,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,1520.49,2024-04-20,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Groceries,2696.42,2024-12-06,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Utilities,2149.44,2025-01-14,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,516.1,2025-03-03,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,709.69,2024-11-24,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Shopping,2913.49,2024-04-11,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Dining,1702.1,2024-09-04,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Dining,2331.92,2024-12-13,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Utilities,3790.6,2025-03-02,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Shopping,2884.27,2025-02-26,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,30.43,2025-02-19,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Rent,654.84,2025-01-18,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Dining,1299.79,2024-09-02,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Rent,3996.16,2025-03-18,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Utilities,4051.93,2024-10-05,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Shopping,4465.83,2024-12-19,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Shopping,3821.87,2024-04-14,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Shopping,3998.6,2024-12-10,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Utilities,3639.19,2024-03-22,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,1109.23,2024-08-02,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,1494.27,2024-07-14,True,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Travel,1037.1,2024-04-07,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Shopping,2259.19,2024-10-09,False,758.94,0.54,31798.56
e9f2be01-57f9-43f9-9eed-fe389473d33e,48,108601.59,Rent,993.73,2025-02-18,True,758.94,0.54,31798.56
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Rent,1640.73,2024-04-13,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Groceries,329.79,2024-06-10,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Dining,3174.85,2024-10-09,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Rent,462.61,2024-11-02,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Rent,2944.01,2024-09-13,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Dining,2330.57,2024-09-18,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Dining,1794.72,2024-08-29,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Travel,733.89,2024-08-24,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Utilities,1431.09,2024-06-06,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Utilities,719.23,2024-07-20,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Travel,2464.6,2024-07-08,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Groceries,3651.97,2024-04-04,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Rent,3662.53,2024-05-16,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Groceries,98.58,2025-03-08,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Groceries,1237.48,2025-03-07,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Travel,149.56,2025-03-12,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Travel,3064.7,2025-01-31,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Groceries,1555.14,2024-10-23,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Rent,2383.85,2025-01-23,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Rent,1443.47,2025-01-11,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Utilities,218.04,2024-07-26,False,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Utilities,1707.33,2025-03-11,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Groceries,2606.06,2024-10-15,True,563.3,0.26,33517.13
79a4b246-cb87-48bd-b078-bec4e8699062,39,58276.98,Dining,852.48,2024-07-25,True,563.3,0.26,33517.13
6e69c01f-0dfb-4158-bebe-b12d0c80d2b5,20,63017.3,Shopping,1839.29,2024-08-08,False,340.43,0.52,44196.62
6e69c01f-0dfb-4158-bebe-b12d0c80d2b5,20,63017.3,Shopping,2547.48,2024-03-23,False,340.43,0.52,44196.62
6e69c01f-0dfb-4158-bebe-b12d0c80d2b5,20,63017.3,Shopping,2395.38,2024-03-29,False,340.43,0.52,44196.62
6e69c01f-0dfb-4158-bebe-b12d0c80d2b5,20,63017.3,Groceries,4779.24,2024-08-13,True,340.43,0.52,44196.62
6e69c01f-0dfb-4158-bebe-b12d0c80d2b5,20,63017.3,Dining,3988.57,2024-05-13,False,340.43,0.52,44196.62
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Shopping,963.74,2024-12-29,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,1885.41,2025-02-17,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Shopping,4350.75,2024-08-04,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Shopping,1692.03,2024-06-20,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Dining,2702.37,2024-06-16,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Groceries,1160.99,2024-08-23,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,1362.54,2024-10-12,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,3819.53,2024-08-13,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Dining,3308.42,2024-10-20,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Groceries,2303.5,2024-07-05,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Shopping,3345.09,2024-04-11,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Shopping,2248.0,2024-03-30,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Utilities,1227.5,2024-08-03,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Rent,1302.22,2024-04-14,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,1210.68,2024-04-12,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Groceries,3288.75,2024-12-07,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Groceries,4911.34,2024-12-22,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,4086.61,2024-12-07,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Dining,2925.98,2024-06-09,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Rent,408.03,2024-07-14,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Shopping,1772.9,2024-12-18,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Shopping,4016.49,2024-04-06,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Dining,3635.8,2024-07-26,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Shopping,3210.98,2024-10-12,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Utilities,913.57,2024-03-22,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Shopping,3945.1,2024-08-24,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Rent,3028.92,2024-07-27,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Dining,2506.8,2024-05-20,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,3389.77,2024-10-25,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Utilities,1337.58,2024-11-08,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,3178.25,2024-07-12,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Rent,1547.53,2024-12-02,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,3233.72,2024-04-05,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,1160.88,2024-09-23,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Rent,4729.73,2024-10-09,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Rent,3506.9,2024-04-02,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,172.01,2024-11-15,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Groceries,3637.73,2025-01-11,True,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Dining,1970.42,2024-10-03,False,438.94,0.12,10558.55
32fa1fdb-09ea-41a7-bd89-dc3cb9d99ffd,70,26345.72,Travel,475.73,2025-02-15,False,438.94,0.12,10558.55
